"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades"
"INDUSINDBK","EQ","09-Jul-2018","       1959.40","       1968.70","       1970.00","       1944.20","       1954.55","       1958.30","       1957.58","     853596","          1670982900.55","      39752"
"INDUSINDBK","EQ","10-Jul-2018","       1958.30","       1970.00","       1970.00","       1924.00","       1936.00","       1935.10","       1942.65","    3301425","          6413518727.80","     111099"
"INDUSINDBK","EQ","11-Jul-2018","       1935.10","       1943.00","       1946.60","       1903.10","       1916.55","       1914.80","       1920.89","    1739970","          3342289341.15","      68732"
"INDUSINDBK","EQ","12-Jul-2018","       1914.80","       1923.20","       1953.00","       1923.20","       1935.00","       1938.15","       1941.95","     844316","          1639620926.85","      50263"
"INDUSINDBK","EQ","13-Jul-2018","       1938.15","       1936.50","       1948.80","       1918.35","       1926.80","       1923.75","       1928.29","     954344","          1840250747.60","      28844"
"INDUSINDBK","EQ","16-Jul-2018","       1923.75","       1929.95","       1950.50","       1918.50","       1921.95","       1922.75","       1937.29","     659528","          1277694138.55","      31933"
"INDUSINDBK","EQ","17-Jul-2018","       1922.75","       1924.10","       1927.55","       1892.00","       1908.00","       1905.00","       1902.65","    1131560","          2152965588.00","      67995"
"INDUSINDBK","EQ","18-Jul-2018","       1905.00","       1910.00","       1923.65","       1886.00","       1887.00","       1892.55","       1903.57","     773027","          1471511496.65","      45382"
"INDUSINDBK","EQ","19-Jul-2018","       1892.55","       1894.85","       1905.90","       1881.00","       1888.25","       1888.25","       1892.08","     593314","          1122599133.40","      30719"
"INDUSINDBK","EQ","20-Jul-2018","       1888.25","       1888.00","       1913.95","       1877.50","       1899.40","       1902.55","       1900.74","     817518","          1553888047.75","      40543"
"INDUSINDBK","EQ","23-Jul-2018","       1902.55","       1906.25","       1942.40","       1903.00","       1939.00","       1940.15","       1930.83","    1072520","          2070856203.70","      91562"
"INDUSINDBK","EQ","24-Jul-2018","       1940.15","       1950.00","       1954.80","       1940.00","       1947.10","       1947.40","       1948.55","     573920","          1118310984.15","      31768"
"INDUSINDBK","EQ","25-Jul-2018","       1947.40","       1949.95","       1970.60","       1940.00","       1965.60","       1965.05","       1960.57","    1065275","          2088548051.10","      78077"
"INDUSINDBK","EQ","26-Jul-2018","       1965.05","       1965.00","       1988.00","       1947.85","       1962.80","       1960.35","       1966.56","    2959597","          5820219857.15","     165275"
